,Turnout,name
E05000373,1.0129323911875485,-0.10572759038177157
E05000374,1.1289383861757911,-0.4044080332102763
E05000375,0.3559612758145314,0.5911934428847394
E05000376,0.7779440426173824,0.0
E05000377,0.583946340777703,-0.10572759038177157
E05000378,1.3522251986282878,-0.006167442772269997
E05000379,0.2634715463327533,1.2881144761512504
E05000380,0.3344848257422028,0.7903137381037426
E05000381,0.9989975510438113,-0.4044080332102763
E05000400,0.7181231666078401,0.0
E05000401,1.2573813510026788,0.0
E05000402,1.2918917261319316,0.0
E05000403,1.451537902402783,0.0
E05000404,-0.829282672552737,0.0
E05000405,-0.6872984468217732,0.0
E05000406,0.5613427367031765,0.0
E05000407,2.005992442795171,0.0
E05000408,0.0722906415080619,0.0
E05000409,-0.045879921167920244,0.0
E05000410,0.8367951029517856,0.0
E05000411,0.8255449115145153,0.0
E05000412,0.6637597331220934,0.0
E05000413,0.8405700291760584,0.0
E05000414,-0.185830093975505,0.0
E05000415,2.494714042821667,0.0
E05000416,-2.2874504356844536,5.170960232921812
E05000417,-0.03242663206657208,-0.10572759038177157
E05000418,-0.2799779045314772,-0.5039681808197779
E05000419,-0.6715379136338985,-0.3048478856007747
E05000420,-1.7387461959912003,0.8898738857132441
E05000421,-0.4627763710421955,-0.10572759038177157
E05000422,-0.3048794055172313,-0.20528773799127314
E05000423,1.223349046301135,0.49163329527523786
E05000424,-0.08167361154134856,-0.5039681808197779
E05000425,-0.8909601637351899,0.19295285244673316
E05000426,-0.07796525117341606,0.5911934428847394
E05000427,2.381519518070903,1.387674623760752
E05000428,-0.1331774748704915,0.5911934428847394
E05000429,-0.2971415311117771,-0.4044080332102763
E05000430,0.21887792740735085,-0.20528773799127314
E05000431,0.017922401363578627,-0.6035283284292794
E05000432,-0.0393405969354969,-0.20528773799127314
E05000433,0.34569456947220945,-0.6035283284292794
E05000434,0.9112124813340498,-0.5039681808197779
E05000435,-0.0016878581921205016,-0.20528773799127314
E05000436,-0.14075492530402764,0.2925130000562347
E05000437,-1.468632768368185,-0.5039681808197779
E05000438,1.1592031983618483,-0.006167442772269997
E05000439,1.0969561531268384,0.19295285244673316
E05000440,0.3057480227592581,0.0
E05000441,1.5224959293372398,-0.4044080332102763
E05000442,-1.7567625886909348,-0.4044080332102763
E05000443,-0.593516581596159,0.09339270483723157
E05000444,1.1992668293090862,0.3920731476657363
E05000445,-0.690966210385299,-0.20528773799127314
E05000446,1.8636048842144863,-0.20528773799127314
E05000447,1.5574601673730304,-0.5039681808197779
E05000448,-0.022190319873089375,-0.5039681808197779
E05000449,-0.08532768492043627,1.5867949189797552
E05000450,1.0011085423256874,0.0
E05000451,-0.26282982709257385,0.0
E05000452,0.6498520908689555,-0.3048478856007747
E05000453,1.093159506920496,0.0
E05000454,-1.1043687919132756,0.0
E05000455,0.7696405862567969,0.3920731476657363
E05000456,1.2626191749186721,-0.6035283284292794
E05000457,0.6598018191095127,-0.6035283284292794
E05000458,-0.35696493338086577,0.0
E05000459,1.4526995236672142,-0.20528773799127314
E05000460,0.4675860585429359,0.0
E05000461,0.8749364577802341,-0.6035283284292794
E05000462,0.7377601456596478,-0.20528773799127314
E05000463,-0.8478070188587331,-0.5039681808197779
E05000464,-0.30410276570060046,0.0
E05000465,0.3072809828303889,-0.5039681808197779
E05000466,1.7194423555505427,0.0
E05000467,-0.6335869998209548,0.0
E05000468,-0.1417706558150501,-0.4044080332102763
E05000469,1.0912350254085315,-0.4044080332102763
E05000470,-0.3204244359229618,-0.6035283284292794
E05000471,0.9395203419587305,-0.20528773799127314
E05000472,2.0298913714545166,-0.10572759038177157
E05000473,1.130462592571403,-0.6035283284292794
E05000474,1.3100143698730267,-0.4044080332102763
E05000475,-2.072388744728404,-0.5039681808197779
E05000476,0.16533435561355583,-0.6035283284292794
E05000477,-1.3383804286591914,-0.3048478856007747
E05000478,-1.7645843053964707,-0.4044080332102763
E05000479,-2.0077880122834304,-0.6035283284292794
E05000480,0.25546002074420965,-0.20528773799127314
E05000481,1.110648469924633,-0.6035283284292794
E05000482,-0.385171488607259,-0.6035283284292794
E05000483,-0.1554100872020568,-0.4044080332102763
E05000484,-0.41489443050075553,-0.5039681808197779
E05000485,0.695952640046623,-0.6035283284292794
E05000486,0.19680627889662383,-0.6035283284292794
E05000487,0.004786239509067871,0.0
E05000488,-0.043735674190571644,-0.5039681808197779
E05000489,-0.5542862749784487,-0.5039681808197779
E05000490,-0.5364977104997111,-0.5039681808197779
E05000491,-1.4583878354217301,-0.10572759038177157
E05000492,-0.7629884692430283,2.8810768379032754
E05000493,0.7098866699536258,0.0
E05000494,-0.7909664487551786,0.0
E05000495,0.1250519788262697,-0.6035283284292794
E05000496,1.0207114133918562,-0.6035283284292794
E05000497,-0.3147433168197451,-0.4044080332102763
E05000498,-0.2707220359302567,-0.5039681808197779
E05000499,0.7272292494339717,-0.3048478856007747
E05000500,0.8416118759998262,0.0
E05000501,-0.36466517174787616,-0.20528773799127314
E05000502,0.2871942934425889,-0.5039681808197779
E05000503,-0.44340483579076667,-0.6035283284292794
E05000504,0.1601325746431641,0.0
E05000505,-0.05948732416634324,-0.6035283284292794
E05000506,-1.3819851058621482,0.0
E05000507,-0.3712631362433595,0.0
E05000508,0.13098740081343183,-0.6035283284292794
E05000509,1.3272654468125875,-0.5039681808197779
E05000510,0.3523234779753223,0.0
E05000511,1.4175519447525273,0.0
E05000512,-0.01139677181863521,-0.6035283284292794
E05000513,1.1585849951716047,-0.6035283284292794
E05000514,-0.020529206659104772,-0.3048478856007747
E05000515,2.0245217471812627,-0.3048478856007747
E05000516,2.182184700230562,-0.20528773799127314
E05000517,3.258884637418928,0.0
E05000518,1.5943775943371261,0.0
E05000519,1.991700587081923,0.0
E05000520,1.3552627940895736,0.0
E05000521,0.13556094251116566,0.0
E05000522,1.4906427899739563,0.0
E05000523,0.15239150238823448,0.0
E05000524,2.806601818198312,0.0
E05000525,2.061403756533564,0.0
E05000526,1.9206048733088774,0.0
E05000527,1.9080545950971213,0.0
E05000528,2.1416526955589554,0.0
E05000529,2.4307931476674542,0.0
E05000530,1.9010811494104687,0.0
E05000531,1.623013387433385,0.0
E05000532,0.7420999752631728,0.0
E05000533,1.0911991869501945,0.0
E05000534,0.057984108274411805,-0.20528773799127314
E05000535,-0.4161462662467403,-0.3048478856007747
E05000536,-0.8836596960655578,3.7771181663887896
E05000537,-0.6298161253190758,0.09339270483723157
E05000538,1.0931628915518175,-0.20528773799127314
E05000539,1.1004352335604675,-0.10572759038177157
E05000540,-0.5447179231546097,0.2925130000562347
E05000541,-1.071275765518082,-0.3048478856007747
E05000542,-1.1507087331138468,2.1841558046367644
E05000543,-1.029359817365725,0.3920731476657363
E05000544,0.3081165392686234,0.5911934428847394
E05000545,-0.21673665349162577,0.0
E05000546,-1.0644634936332655,-0.4044080332102763
E05000547,0.878667239038776,-0.20528773799127314
E05000548,-0.8775108532399254,0.9894340333227457
E05000549,-1.0653809546351907,0.5911934428847394
E05000550,-1.3395279853236504,-0.6035283284292794
E05000551,0.4221455178279255,-0.5039681808197779
E05000552,-0.5787038184981689,-0.5039681808197779
E05000553,0.34857361641817447,3.7771181663887896
E05000554,2.655173753890094,-0.20528773799127314
E05000555,-0.6386493994139462,-0.4044080332102763
E05000556,-0.7936241610883984,-0.6035283284292794
E05000557,0.556645021099526,-0.6035283284292794
E05000558,0.6806789320317326,-0.5039681808197779
E05000559,0.9045683515943453,0.0
E05000560,0.718430036042587,-0.3048478856007747
E05000561,0.710831000915072,0.0
E05000562,-2.285796190612985,0.0
E05000563,-0.007993552521101979,0.0
E05000564,-0.8142669429414818,-0.5039681808197779
E05000565,-0.3413544950126115,-0.6035283284292794
E05000566,-0.3706582338470105,0.0
E05000567,-0.02082096394461099,-0.20528773799127314
E05000568,-1.0805530074213912,0.0
E05000569,-0.11115017508861,-0.6035283284292794
E05000570,0.014111349744508029,0.0
E05000571,-1.8130099520219365,-0.6035283284292794
E05000572,0.14903249234086177,-0.4044080332102763
E05000590,-0.7465953631478791,-0.6035283284292794
E05000591,-0.9012910932312775,0.0
E05000592,-0.24019402482897786,-0.4044080332102763
E05000593,0.10946601954172638,-0.4044080332102763
E05000594,0.10787635666209572,-0.6035283284292794
E05000595,-0.008408877726868267,-0.4044080332102763
E05000596,-0.34084627167988235,-0.3048478856007747
E05000597,0.631208203637753,-0.5039681808197779
E05000598,-0.0993298308431576,-0.6035283284292794
E05000599,0.18565406001525028,-0.5039681808197779
E05000600,-0.7685621851270711,-0.20528773799127314
E05000601,0.43929124409424725,-0.10572759038177157
E05000602,-0.6720171558629555,-0.6035283284292794
E05000603,-0.41749753286282587,-0.006167442772269997
E05000604,-0.8107890732512222,-0.4044080332102763
E05000605,0.61103215479514,0.09339270483723157
E05000606,-0.14498927535099976,-0.6035283284292794
E05000607,-0.9806535999318665,0.0
E05000608,0.45383767689038484,-0.20528773799127314
E05000609,0.12244614150963858,-0.20528773799127314
E05000610,0.7163201368584029,0.2925130000562347
E05000611,1.3400727788773072,-0.3048478856007747
E05000612,1.2242701785087293,-0.006167442772269997
E05000613,0.5391892368270831,-0.20528773799127314
E05000614,0.35174925848123584,0.8898738857132441
E05000615,1.9941122938951197,-0.5039681808197779
E05000616,1.4453540536792098,-0.5039681808197779
E05000617,-0.38510339648444564,-0.20528773799127314
E05000618,1.6230476230969766,-0.4044080332102763
E05000619,0.7556999494121381,-0.3048478856007747
E05000620,-0.6197500052298305,0.3920731476657363
E05000621,-0.8031044988326881,-0.5039681808197779
E05000622,-0.27868204830618876,0.5911934428847394
E05000623,0.04996047659079413,-0.4044080332102763
E05000624,0.8693444707693294,-0.4044080332102763
E05000625,1.2642429027910773,0.5911934428847394
E05000626,1.3070039778840556,-0.3048478856007747
E05000627,1.5110932884184962,-0.3048478856007747
E05000628,0.05967306166099411,-0.6035283284292794
E05000629,0.3337396151539193,0.0
E05000630,0.33719540467250725,-0.10572759038177157
E05000631,-0.38161094599980644,0.09339270483723157
E05000632,-0.4311113343490713,1.2881144761512504
E05000633,0.37209604523702255,0.19295285244673316
E05000634,0.13489525884132708,-0.20528773799127314
E05000635,-0.16375348634672557,-0.6035283284292794
E05000636,-1.1907317838497917,-0.006167442772269997
E05000637,-1.8605242037252954,2.4828362474652694
E05000638,-0.5780759408039147,1.1885543285417488
E05000639,0.010419311258500312,-0.10572759038177157
E05000640,-0.24947235717555258,-0.5039681808197779
E05000641,-0.438075477111568,3.0801971331222786
E05000642,-0.12291991767995415,-0.4044080332102763
E05000643,-0.6895261814593472,1.5867949189797552
E05000644,-0.7977067481094235,9.153366137301875
E05000645,0.644195477524799,-0.6035283284292794
E05000646,0.36489332063660795,1.6863550665892568
E05000647,0.10173397863989099,-0.006167442772269997
E05000648,-1.0891483452976123,-0.20528773799127314
E05000649,-0.6662792694796503,6.6643624470643354
E05009288,,-0.5039681808197779
E05009291,,-0.6035283284292794
E05009292,,1.1885543285417488
E05009293,,-0.6035283284292794
E05009294,,-0.5039681808197779
E05009295,,-0.4044080332102763
E05009297,,-0.5039681808197779
E05009299,,0.09339270483723157
E05009301,,-0.6035283284292794
E05009302,,-0.10572759038177157
E05009304,,-0.3048478856007747
E05009305,,-0.006167442772269997
E05009306,,-0.5039681808197779
E05009307,,-0.6035283284292794
E05009310,,-0.6035283284292794
E05009317,0.837187378033028,1.1885543285417488
E05009318,-0.7791876756212126,0.5911934428847394
E05009319,0.244931287614607,1.8854753618082598
E05009320,1.3191340218837733,0.5911934428847394
E05009321,0.11573927150197882,-0.4044080332102763
E05009322,0.45034804286429037,-0.5039681808197779
E05009323,-1.848798462230674,0.7903137381037426
E05009324,-0.3847269279336404,-0.20528773799127314
E05009325,-0.13588916702349557,-0.6035283284292794
E05009326,0.4161699109731651,-0.20528773799127314
E05009327,0.09540608333454438,-0.3048478856007747
E05009328,-0.23735758886194888,0.2925130000562347
E05009329,0.8600782082979171,-0.20528773799127314
E05009330,0.5331181523487533,1.9850355094177614
E05009331,0.6302133566088503,2.9806369855127772
E05009332,0.8058204525513823,0.690753590494241
E05009333,-0.0686772059795166,3.6775580187792882
E05009334,0.7694554937311129,-0.006167442772269997
E05009335,0.113363958753546,1.0889941809322472
E05009336,0.003194702847547083,0.7903137381037426
E05009367,1.0657430084458106,-0.5039681808197779
E05009368,0.25299622162201446,-0.5039681808197779
E05009369,1.2956118467446542,1.1885543285417488
E05009370,0.09998794499538151,1.7859152141987582
E05009371,0.36191368080068614,-0.20528773799127314
E05009372,0.25183360477317973,0.3920731476657363
E05009373,0.8606325633006795,-0.20528773799127314
E05009374,-0.5549675896739548,0.7903137381037426
E05009375,-0.35310186875724164,0.7903137381037426
E05009376,-1.0844674999559738,0.49163329527523786
E05009377,-0.667061750213099,3.6775580187792882
E05009378,-0.01734742324752003,0.7903137381037426
E05009379,0.5801792285870963,-0.4044080332102763
E05009380,0.5915833735627585,0.19295285244673316
E05009381,0.4150353046156547,2.4828362474652694
E05009382,-1.3224208960298844,0.690753590494241
E05009383,-0.5192421369402309,-0.6035283284292794
E05009384,1.5709896473057767,-0.6035283284292794
E05009385,0.10880707037927874,1.0889941809322472
E05009386,-0.33236096372626617,0.49163329527523786
E05009387,-0.5931539151626217,-0.5039681808197779
E05009388,0.021489709662624035,-0.3048478856007747
E05009389,-1.4981257586780086,3.8766783139982914
E05009390,-0.27815829229400835,0.8898738857132441
E05009391,-0.5358214034591693,0.5911934428847394
E05009392,-0.44837344775848836,1.387674623760752
E05009393,-1.298503970377861,0.19295285244673316
E05009394,-0.4005606342544147,-0.20528773799127314
E05009395,-0.8357443449731133,0.3920731476657363
E05009396,-0.878252639689652,1.5867949189797552
E05009397,-0.5375750450023475,0.19295285244673316
E05009398,0.7263903167627351,0.09339270483723157
E05009399,-0.5774999641483639,-0.20528773799127314
E05009400,-0.611581699954357,-0.3048478856007747
E05009401,-1.4140629296949276,0.5911934428847394
E05009402,-0.7363644488281583,-0.006167442772269997
E05009403,-0.33191227020970404,1.387674623760752
E05009404,-0.2154330775004124,-0.10572759038177157
E05009405,-0.6625711826259228,0.19295285244673316
E09000001,1.0558813709584538,0.0
